Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Adrien_Brody,-0.0020043151,-0.048273582,-0.09482196,0.040407903,0.081805386,0.09194472,-0.025208434,-0.015566964,0.020740686,0.10707157,0.058113057,0.14554788,0.022412619,-0.069474965,-0.0024694903,-0.019473145,0.03240824,0.0616375,0.10466177,0.093414105,0.0949274,-0.10651347,0.10014625,0.12197819,0.047285706,0.053988814,0.059638277,-0.22851712,-0.007473009,0.060062762,0.099339746,0.013267009,0.076632485,0.021351274,0.024993705,0.07359415,-0.019249724,0.09404488,-0.022669706,-0.078582026,0.00418348,-0.045038544,-0.11124,0.10133893,-0.15048485,-0.06317079,0.08638463,-0.006279421,0.011091864,-0.021773443,0.05742869,0.048776925,-0.028118016,-0.06759915,0.13112126,0.075715944,0.025305055,0.0633464,-0.060017712,-0.020091165,-0.08425491,-0.18410487,0.15986742,-0.14532995,0.19595985,-0.1803497,-0.047353365,0.05917051,-0.03180877,0.20666195,-0.013409887,0.12143823,-0.16944139,-0.07740581,-0.06290243,-0.0048669013,0.013614101,0.21043803,-0.005626115,0.031988263,-0.23952857,0.04166616,0.03534791,0.023898399,-0.015555812,-0.13988467,0.10295944,0.10744707,0.087928735,-0.05381097,-0.03157574,-0.013309692,-0.013230827,0.026343271,0.044590447,-0.108082876,0.020008111,0.042560533,0.0096645085,-0.06198353,0.033765018,0.01339466,-0.07317019,-0.0145539455,0.028465036,0.0069925007,-0.010520196,-0.09971397,0.09036914,-0.021159252,-0.12781885,0.083245255,-0.02124137,-0.04262504,0.16264464,0.04056521,0.021451911,-0.21758306,0.03444591,0.2066179,0.06929755,0.0281315,-0.03694174,0.047712,-0.037377145,0.087137476,0.112818,0.09406837
Adrien_Brody,0.05884097,-0.085773155,-0.18983859,0.03338747,0.14051543,0.11914663,-0.021468723,-0.027204428,-0.07160742,-0.07273553,-0.08229665,0.18477891,0.010087887,-0.10883514,-0.12102691,-0.029067043,-0.0143794045,-0.037291095,0.0676643,0.13096274,0.12746517,-0.1410733,0.08931822,0.079316705,0.10263704,0.05632532,0.04479957,-0.2526032,-0.106768906,0.07270523,0.06048449,0.0148987975,-0.03835661,0.021531548,-0.036888104,-0.002720505,-0.09942502,0.015345884,-0.0128563335,-0.105772085,0.051877268,-0.031873267,0.016940951,0.17880723,-0.12102817,-0.022871891,0.15258302,-0.034788616,-0.014587982,0.03066485,0.0926665,-0.0786651,0.02188745,-0.065566786,0.15913694,-0.004417674,-0.011708711,0.16333313,0.047882278,-0.11943193,0.017963823,-0.054559153,0.16364692,-0.07463635,0.124416865,-0.1973746,-0.06854736,0.060008712,0.013654251,0.09163753,-0.025544649,0.14470878,-0.09728095,-0.10066055,-0.08343535,0.052514598,-0.0071969023,0.10036896,-0.013771207,0.18134788,-0.17114969,0.018819008,0.06254521,0.013520167,-0.05453766,-0.12129133,0.12158268,0.10291608,0.0413978,-0.10824778,-0.053544573,-0.03066879,-0.07540736,-0.0059289583,-0.01948821,-0.05122147,0.08688765,0.06836409,-0.027342463,-0.09040112,-0.036243487,0.021154378,-0.022207795,0.0936064,-0.11917775,-0.02892529,-0.13096942,0.10084638,-0.07103149,-0.02315268,0.022716813,0.0779732,-0.09445111,-0.014989355,0.06312145,0.042031445,-0.09577457,-0.13482612,0.00859234,0.16655579,0.003969442,0.09671088,-0.012569563,-0.045785807,-0.041837193,0.013212002,0.00829103,0.015046573
Adrien_Brody,-0.00926909,0.22010584,0.026953015,0.062843226,0.11657027,0.17734206,0.058814805,-0.07936588,-0.08922119,0.1484578,0.060432535,0.042467933,-0.03590283,-0.092482395,0.114462234,-0.029920656,0.096649855,0.15494652,0.06604426,-0.108013175,0.03517884,0.03429871,-0.12226724,0.020495923,0.15903741,-0.0607653,-0.105149634,-0.024297355,0.10237318,0.13573813,0.08267816,0.10943672,-0.06673713,0.019381566,0.08928952,0.03171993,0.03140176,-0.21028355,0.13246247,-0.019163484,0.11187038,-0.053091113,0.09935416,0.009670999,-0.065030724,0.029887985,0.12463567,-0.035709947,-0.13041776,-0.17552558,0.15079628,0.108127944,-0.097888544,-0.08866435,-0.024792515,0.11107657,-0.096642986,0.033268116,-0.06921307,0.076421775,-0.056909293,-0.061561532,0.024808373,-0.20936169,0.16363744,-0.03698954,0.021000432,-0.07842554,-0.13820715,0.17308052,0.046063405,0.14416115,-0.07281345,-0.06544301,-0.03883277,0.04511281,0.0016939607,0.1438642,-0.060880996,-0.0836626,-0.103083774,0.1452592,0.08436268,0.10901323,0.0025639078,-0.020174617,0.04682948,-0.071255185,-0.04127939,0.054515295,-0.04546618,-0.050340172,-0.07015747,0.031300787,0.0023474433,-0.07029918,0.038287465,-0.021464473,-0.044206172,0.032879006,-0.06011469,0.08367736,-0.018636037,0.06708005,-0.038439576,0.09445352,0.045838058,0.035654847,-0.013464511,0.040816665,-0.055697247,-0.097190395,-0.09773275,-0.010087347,0.08769682,-0.119906954,-0.0535291,-0.09799665,0.052183706,0.08174713,0.11499125,-0.03177604,-0.018778179,0.030239347,0.10918533,0.059080873,0.06390204,-0.02965628
Adrien_Brody,0.07107045,0.020898677,-0.15639624,-0.046859577,0.13004301,0.25090882,0.048915025,-0.06335395,-0.1437743,0.02398031,-0.051916707,0.06331187,0.06110261,-0.1648245,0.011843619,-0.0061381767,-0.13096601,0.06420713,0.0012429474,0.066181004,0.08038919,-0.01057041,0.0526305,0.07118334,-0.005690077,0.017454112,-0.072587,-0.27489516,-0.015135681,0.07756435,0.0053610126,0.04049826,-0.15281917,0.026256854,0.103762865,0.039949056,-0.052610174,-0.070644945,0.00447753,-0.07819396,0.07339705,-0.09059324,0.030334037,0.20601508,-0.1776284,0.051520243,0.19634125,0.10750138,-0.14932604,0.05764763,0.06699663,-0.13384113,-0.027665984,-0.039200183,0.107685834,0.0010672286,-0.01946086,0.1560868,0.04977951,-0.09813679,-0.021303816,0.05164848,0.21294646,-0.09703616,0.1260863,-0.14140135,-0.047582623,0.010673212,-0.024469119,0.075014874,-0.03355458,0.14505467,-0.041269485,-0.045860197,-0.06780236,0.003883512,-0.10444664,0.077123,0.045779146,0.08224665,0.04484942,0.036456283,-0.044276495,-0.007054382,-0.10476418,-0.013438601,0.076865,-0.0047036875,-0.009638154,0.055473384,0.092722274,-0.039603226,-0.11725304,-0.084863186,-0.099040926,-0.0192129,0.046190858,0.119309515,0.0013388603,-0.039734453,0.05530559,0.055586446,0.007263674,0.006234174,-0.11532716,-0.00021751411,-0.13237105,0.13760914,-0.08239818,0.09508075,0.09158503,0.07195717,-0.043269522,-0.09294867,0.011292623,0.0626241,-0.07486702,-0.0939735,-0.024980774,0.10609899,0.08801871,-0.06702708,0.08008393,0.029257955,-0.10678149,0.010454399,-0.046111885,-0.010317713
Adrien_Brody,0.03921087,-0.020119173,-0.1686773,0.042465985,0.114099585,0.09106272,0.053970642,-0.03208746,-0.09159093,0.080860004,0.06447528,0.20401801,0.038338725,-0.081480704,-0.13607322,0.057298694,0.037378825,0.08095519,0.022506712,0.04760697,0.122003175,-0.12941922,0.024620438,-0.009328911,0.041979216,0.12033962,0.015557514,-0.19497605,-0.013107145,0.09166639,-0.023290014,0.1455097,-0.024661504,0.016292684,-0.05857524,-0.022820842,-0.08914039,0.06181007,0.07996052,-0.02618192,0.041859336,-0.0091494685,-0.019055106,0.103797436,-0.12123093,-0.039686624,0.118832834,-0.111781016,-0.0910181,-0.11057009,0.11572688,0.0050235544,-0.13171604,-0.024695769,0.060278717,0.042083405,0.014185748,0.13345237,-0.048766147,0.046738513,0.004736139,-0.15547729,0.18964882,-0.11036441,0.19149475,-0.16512954,-0.09113416,0.08817598,0.0032271142,0.13780244,0.020930426,0.1449917,-0.072926655,-0.043296427,-0.082811885,0.041472573,0.012614295,0.15010726,-0.11192628,-0.03261079,-0.21892075,0.0614227,0.06786285,0.025131375,-0.14491172,-0.05375571,0.16240735,0.02856961,0.018401545,-0.13465388,-0.09065412,-0.077208325,-0.097517654,0.008968891,0.049539074,-0.052832212,0.062196277,0.00843789,-0.0030390227,0.008380436,-0.069863155,0.004394061,-0.045439508,0.16220395,0.00093096466,-0.0061453003,-0.066834934,0.110460296,-0.029263772,-0.10936995,-0.10425811,0.033651963,-0.05698013,-0.0049276873,0.15295807,-0.020691575,-0.085795745,-0.14632462,0.069313936,0.12343902,0.016784301,0.058955133,-0.0016312966,0.0031965103,0.036418542,0.06063742,-0.017394992,0.022578714
Adrien_Brody,0.0020664164,-0.10585702,-0.052638356,0.062912926,0.09844459,0.09105457,0.034784272,-0.04233727,0.014123619,0.041556407,0.03687046,0.1642174,0.033322487,-0.1172375,-0.026925666,0.00046227826,-0.08665503,0.08230507,0.022215191,0.11125442,0.15591331,-0.13028102,0.07787959,0.082016274,0.038670015,0.097477324,-0.04985212,-0.3021293,-0.019232191,0.057312302,0.080085106,0.08917659,0.00999517,0.032910813,0.0659842,0.045204982,-0.05975252,0.13220057,0.022598678,-0.12519145,0.080300406,-0.051349476,-0.09341055,0.10759847,-0.16593887,-0.10220613,0.09492986,-0.033256643,-0.00065494596,-0.06711726,0.01084222,-0.04801625,-0.017898925,-0.025852006,0.1569175,0.0472029,0.029720774,0.08873275,-0.077938154,-0.050841168,-0.046908572,-0.15995422,0.18281236,-0.075805254,0.19979596,-0.12367699,-0.03837881,0.04084836,0.004264842,0.14708503,-0.014616978,0.14358832,-0.11152082,-0.040646274,-0.071327,-0.031462096,-0.049116746,0.13347313,-0.005206382,0.066140994,-0.18625072,0.059001226,0.04053912,-0.0023095862,-0.058761477,-0.11292286,0.16283134,0.13615556,0.047054596,-0.08583282,0.02633288,-0.02591519,-0.02277113,-0.022756498,-0.062112786,-0.1061823,0.0022470949,0.05764319,0.040488917,-0.02667926,0.02791454,-0.025740752,-0.05414764,0.01049801,0.060283817,0.0027748842,-0.0031317004,0.009245721,0.08287241,-0.018961336,-0.14346851,0.086466454,-0.096789524,-0.07376353,0.18288358,0.05932604,-0.031401783,-0.18064085,0.011897645,0.16107991,0.07342589,0.05026397,-0.01654513,0.02975921,-0.04599338,0.088888615,0.07811164,0.10052083
Adrien_Brody,-0.031338986,0.09517445,-0.07362853,0.048337176,0.08841662,0.06181001,0.06948643,-0.0069758142,-0.036447845,0.1427347,0.079487346,0.09509777,0.0072184084,-0.08605949,0.006591154,0.018334782,0.097296014,0.08710638,0.113239184,-0.028501343,0.09369485,-0.084235,-0.03649775,-0.0046234555,0.09132293,0.0663314,-0.016145078,-0.13674648,0.12312836,0.102564804,0.08446797,0.1274248,0.04403343,0.009183233,0.045783564,0.005645992,0.051420566,0.029241748,0.10693625,-0.058179364,0.0866304,-0.031588383,0.03549652,0.0754896,-0.10735686,-0.038474295,0.11986393,-0.07887364,-0.060182728,-0.2077423,0.047345538,0.085609674,-0.089483336,-0.05823045,0.041851398,0.11745665,-0.018035296,0.0503431,-0.1152193,0.04679936,-0.08256515,-0.21084079,0.118117005,-0.18089734,0.23404887,-0.08365468,-0.0286789,-0.054909643,-0.047619186,0.121996805,-0.026938569,0.10743704,-0.13568193,-0.035530332,-0.028736075,-0.013611119,0.030355046,0.2250233,-0.06962287,-0.08006798,-0.23867881,0.09544391,0.072713874,0.08081066,-0.010448356,-0.091951415,0.10260828,0.037187785,0.029933969,-0.07619749,-0.035999123,-0.029978639,-0.08231022,-0.0134706935,0.091898054,-0.10034319,0.061537474,0.045815453,-0.027791046,0.03071942,-0.09118599,0.010754992,-0.025870262,0.09814355,0.012995706,0.03801048,0.058572844,0.027151749,0.08250016,-0.062438194,-0.15991007,-0.045020215,-0.10781851,-0.021186562,0.18037546,-0.0682504,0.0044104406,-0.21502195,0.091987565,0.12801723,0.08008173,0.030975815,-0.028977426,0.053129338,0.0364158,0.047703106,0.052623235,0.039475955
Adrien_Brody,0.09398874,-0.06684317,-0.14438455,0.060062937,0.12524313,0.099128865,0.0016401698,-0.032160725,-0.08838258,0.033745408,0.080057226,0.17502707,0.084286995,-0.06655376,-0.07063484,0.09022388,0.10276624,0.094565414,-0.060585912,0.15762791,0.12611261,-0.036568977,0.048039563,0.20142537,0.016275803,0.09534112,0.03001575,-0.21295111,0.020865008,0.07847449,0.005137916,0.1703389,-0.05516247,0.06352838,-0.1076558,0.026082817,-0.08867893,0.07684565,-0.0073559135,0.013523761,0.03605149,0.028967872,-0.054602053,0.13379088,-0.11715065,-0.08798809,0.16546437,-0.02013887,-0.0466438,-0.034718864,0.17299554,-0.07903904,-0.10753256,-0.05356211,0.095345,0.016384121,-0.014516571,0.17368978,0.09206917,-0.054302525,-0.0667119,-0.09400114,0.14593972,-0.08988035,0.05065455,-0.16232748,-0.0134309735,0.05417322,0.0023853004,0.089298695,-0.00967874,0.13522545,-0.025505979,-0.011626599,-0.05059866,-0.042793907,-0.028210541,0.18379696,-0.07562633,0.0407458,-0.046094414,0.12207904,0.013451792,-0.10087314,-0.065575734,-0.032659378,0.14425254,0.020879537,-0.03174006,-0.10738901,-0.041238975,-0.03481708,-0.12416812,-0.0005963317,0.022207705,-0.0018505773,0.030096725,0.025300875,-0.01744306,-0.06474648,-0.052320976,-0.022612197,0.0032648835,0.1919977,-0.10740556,-0.010286934,-0.15142378,0.038212404,0.020815115,-0.09507674,-0.035236157,0.17345726,-0.058669474,0.00070507254,0.06258511,-0.014974471,-0.12192567,-0.20052102,-0.04378602,0.10158342,0.0086297775,0.08875208,0.0098130265,0.033743337,-0.07427647,0.045234706,-0.07783628,-0.025029656
Adrien_Brody,0.010959345,-0.099211216,-0.10769275,0.02551668,0.082604125,0.07398881,0.05130273,-0.039552703,-0.109884165,-0.008563227,-0.0693364,0.124764055,0.10851826,-0.15332548,-0.12855835,-0.001773232,-0.13808541,0.018466411,-0.01752551,0.18877465,0.16551252,-0.205689,0.05985314,0.008861283,-0.020182762,0.087191746,-0.13583516,-0.2972994,-0.06668213,0.07184881,-0.035142,0.07923056,-0.09388562,0.0086358385,0.041693266,-0.016420709,-0.09312875,0.1092886,0.0057385974,-0.15696684,0.04067622,-0.0895305,-0.0061989096,0.121269055,-0.12853637,-0.040024895,0.15959305,0.003122055,-0.05879147,-0.0005244192,0.01608906,-0.17218627,-0.009405214,0.012650682,0.15138768,-0.05211167,0.0110206,0.075244285,-0.009448318,-0.11850589,0.089708574,-0.023820743,0.15304697,0.005760827,0.1798799,-0.14270023,-0.05871275,0.02863883,0.028439168,-0.06540452,-0.049001776,0.11185049,-0.02704034,-0.048057687,-0.078874685,0.037993915,-0.038774934,0.06551315,0.06945061,0.14337118,-0.081875086,-0.045331385,-0.023591714,0.015552887,-0.10683167,-0.04101261,0.13026343,0.13367042,0.064637944,-0.10382386,0.0078419205,-0.018625239,-0.015733737,-0.020098196,-0.17169935,-0.05497991,0.045363817,0.08739971,0.0128315855,-0.018630218,0.046668943,0.01203751,-0.0478769,0.074292794,0.018857963,-0.013085592,-0.063007966,0.20398057,-0.03255934,0.026989253,-0.06310602,0.06487428,-0.11217933,-0.06899363,0.02925367,0.09831201,-0.113746524,-0.03985587,-0.079488285,0.083243385,-0.08826837,0.040346798,0.012648217,-0.020598866,-0.0565474,0.059485048,-0.08341704,-0.014008999
Adrien_Brody,-0.086363725,0.26358354,0.054179136,0.023000801,0.01811638,0.062800825,0.054909322,-0.053704787,0.04618287,-0.015653867,0.017373933,-0.032171037,-0.00073631766,0.024335781,0.007846234,-0.14400531,-0.014065312,0.14451458,-0.07082055,0.02138707,0.07029256,-0.07039258,-0.041167837,0.013078012,0.08559766,-0.17694585,-0.16341236,0.08945107,0.10884063,0.10808465,0.049793273,0.014612825,0.07839232,0.024061596,0.109402165,0.0076797577,0.08547386,0.031992856,-0.04570078,-0.14369054,0.07240938,-0.035627816,0.17095856,0.034677878,-0.11996335,-0.071106814,0.0981667,-0.002702737,-0.09024534,0.015470167,-0.06641066,0.064964876,-0.039605543,0.028277628,0.074696995,0.083424665,-0.114071116,-0.017676251,-0.060609993,-0.16625974,-0.119071215,0.0148486355,0.060938716,-0.107763976,0.04621822,0.12956756,0.009863096,-0.1703527,-0.21707444,0.079322636,0.058139488,-0.045622572,0.011850002,0.025859987,0.06380336,-0.0025093837,-0.0022725703,-0.035233498,0.037287697,-0.13725403,-0.11102413,0.10707399,0.018586267,0.074278936,0.083862305,0.038282283,-0.08534705,0.01386943,0.1250477,0.15262987,0.06439188,-0.18325822,0.007530116,-0.12603672,0.033353098,-0.1580831,-0.08245549,0.1483001,-0.060254492,0.0036763395,-0.018158909,0.08874654,0.095319144,0.024990587,-0.08797785,0.17075047,0.06133186,0.07345961,0.08948675,-0.030854536,-0.0056799944,-0.048184182,-0.13590898,0.06995936,-0.005451813,-0.105211854,0.094949216,-0.07886353,0.14701717,0.0917137,0.07533152,-0.028824277,-0.05210343,0.039123364,0.027877027,0.0011848087,0.16606899,0.011692737
Adrien_Brody,0.04587956,-0.056003753,-0.048274174,0.02756493,0.14026184,0.1340264,0.101419665,0.046524182,-0.09731401,0.08470692,0.012594519,0.16336104,0.10078346,-0.13786155,0.007135973,0.038087513,0.044832494,0.08271401,-0.050369497,0.11311415,0.16407283,-0.12070166,0.017648563,0.079497986,0.025934868,0.055318173,-0.12580521,-0.25757283,0.00047302034,0.05464887,0.052731648,0.14739786,-0.048879243,0.08868845,-0.0034507373,-0.007982836,-0.0625365,0.09574801,0.03097092,-0.09197056,0.09842584,-0.037751604,-0.02176108,0.07345912,-0.12598002,-0.08829512,0.10427352,-0.050029848,-0.089223176,-0.078929275,0.108879775,-0.11542511,-0.11483296,-0.04761152,0.0941966,0.035930704,-0.042238653,0.12314166,-0.03441904,-0.022971688,-0.0259519,-0.11184029,0.09347816,-0.14755976,0.19767009,-0.13644016,-0.069440395,0.050503746,-0.07105091,0.051869787,0.008075007,0.15256593,-0.09574127,-0.057138003,-0.099126846,0.038418233,0.0034404276,0.15007907,0.015731083,0.03732604,-0.18547225,0.015682979,0.0637322,0.026605492,-0.0834155,-0.09128753,0.1989222,0.073229484,0.034548044,-0.08021222,-0.049105816,-0.07257287,-0.07532619,0.01890988,-0.06737787,-0.022863083,0.057279978,0.010872775,-0.072413005,0.023731492,-0.019311855,-0.0036729726,-0.08787177,0.14604472,-0.014990373,0.0014039631,-0.0857805,0.07196751,0.031688306,-0.07353179,-0.1307179,0.06317293,-0.12683186,-0.026556443,0.15762232,0.01577664,-0.1051835,-0.14326195,-0.03887477,0.17718032,0.014425795,0.06220744,-0.017679071,0.063114345,0.026959987,0.043808825,-0.020029126,-0.027342001
Adrien_Brody,0.08566689,-0.054277617,-0.15068528,0.0797201,0.130637,0.037164513,0.07306533,-0.04597396,-0.016291965,0.037879467,0.06254008,0.18690416,0.07911954,-0.08182809,-0.15680525,0.062997885,0.03372952,0.05935889,-0.07190564,0.12213707,0.17734747,-0.15759693,0.027107688,0.028476035,0.057638578,0.090132736,-0.033811595,-0.1877989,0.0007957544,0.12294138,-0.02351976,0.19288923,-0.038279437,0.028367294,-0.065473266,-0.06067247,-0.101087645,0.14751892,0.06877538,-0.10370191,0.030823464,-0.008731148,-0.039068617,0.08163732,-0.101960436,-0.09644297,0.06146337,-0.050858762,-0.0003851836,-0.08647677,0.113487735,0.04152329,-0.09086642,-0.03078036,0.11075717,-0.03735039,0.00721551,0.0766983,-0.030578142,-0.050398506,0.0041478854,-0.19550848,0.15904307,-0.030482367,0.08197543,-0.1357784,-0.07146602,0.12389753,0.027991228,0.055563685,0.026947586,0.13918293,-0.057292603,-0.058532108,-0.10058605,0.032144632,0.0074044005,0.10153183,-0.07848824,0.09254202,-0.14400595,0.050657682,0.08077931,-0.00048796905,-0.055430144,-0.07863929,0.16146044,0.1053597,0.06681864,-0.1461321,-0.08970604,-0.05889518,-0.092986755,0.03711388,-0.051758714,-0.11523756,0.054194763,-0.013400452,0.0073197554,-0.07009747,0.016756145,-0.0037853473,-0.017520042,0.17561524,-0.023834698,-0.036379527,-0.068621926,0.14096595,0.08300876,-0.08973611,-0.0918823,0.08741819,-0.14466158,0.03073009,0.15605989,0.015813611,-0.13551196,-0.09698823,0.009234707,0.11192179,-0.034959808,0.13228366,-0.002281084,0.016881382,0.016788209,0.041282404,0.013649107,0.020137649
Adrien_Brody,0.0045479485,-0.07463955,-0.019406917,-0.015348767,0.06255622,0.08978287,-0.012089005,0.05810657,-0.04999215,0.05191356,0.0016947516,0.06972408,0.030720094,-0.113701805,0.048129085,-0.04846394,-0.027791098,0.08168774,0.07697003,0.1359645,0.095091395,-0.04261922,0.082283154,0.099627495,-0.03346109,0.11635416,-0.016328443,-0.2903448,0.031816266,-0.033221863,0.06255742,-0.00795305,0.009314281,0.018027332,0.091184154,0.05936832,0.025217665,0.17168055,-0.045768443,-0.10265161,0.06620701,-0.00031041767,-0.13333853,0.15319017,-0.20637557,-0.03470295,0.12930067,-0.0038751622,-0.043185893,-0.0138171185,-0.023944696,-0.054974645,-0.03701388,0.007952932,0.1451682,0.017196335,0.05970952,0.059179243,-0.014036886,-0.1291089,-0.039612733,-0.1256096,0.14949818,-0.06384535,0.1693802,-0.17646955,0.034622937,0.0063418355,0.06682879,0.12916474,-0.021320269,0.09165017,-0.06423121,-0.016222483,-0.041906707,-0.08906264,-0.12284292,0.2271868,0.07179103,0.013413757,-0.15712853,0.11390295,-0.0011365395,-0.031131003,0.035384234,-0.124064505,0.12952343,0.14597537,0.07243521,-0.05783073,0.077269115,0.023398448,-0.017322863,-0.094868824,-0.020935372,-0.1333842,0.051962577,0.10821146,-0.020297853,-0.06377611,-0.02199864,0.02103868,-0.014807491,-0.026619643,-0.014555926,-0.006197834,-0.0082164435,-0.048073743,0.09202888,0.006974168,-0.052904468,0.1089608,-0.0765619,-0.08809473,0.111693375,0.024302423,-0.01747996,-0.33061925,-0.03521284,0.065154895,0.057090737,0.05630595,0.015588137,0.0669615,-0.053911425,0.010331965,0.06659753,0.086699665
Adrien_Brody,0.037521668,-0.0013719384,-0.14834395,0.06671124,0.107728,0.06867094,0.01036121,-0.051377844,-0.0724098,0.057680484,0.06899371,0.13002679,0.032462705,-0.053976353,-0.06606354,0.098647155,0.06777492,0.06468511,0.07420833,0.057119578,0.15880047,-0.11374128,0.078573346,0.065335274,0.0948678,0.10476248,0.03282743,-0.23147514,0.06186761,0.10869656,0.038225815,0.1269969,0.014431011,0.006950519,-0.040632676,-0.0017754763,-0.04222,0.119935066,0.08279776,-0.03602328,0.019603306,0.0167182,-0.0035696812,0.10211195,-0.12034079,-0.050809376,0.1654952,-0.104707845,-0.047580805,-0.1273042,0.09646456,0.021310769,-0.059976444,-0.026593547,0.09274641,0.054552108,0.085750446,0.12633589,-0.0011158757,-0.037414704,-0.054317378,-0.17076476,0.17116144,-0.13083172,0.165029,-0.10797331,-0.057246514,0.043198917,0.026385156,0.1330761,-0.021515561,0.16000554,-0.12228487,-0.037056852,-0.019751305,-0.020057691,-0.00926549,0.1881189,-0.09939535,0.01575115,-0.18329166,0.10530982,0.059938326,-0.009735932,-0.06834195,-0.055625662,0.10773329,0.051548637,-0.0023032508,-0.15059666,-0.047841497,-0.027465168,-0.10450133,-0.021945268,0.073674,-0.07950169,0.04883294,0.11655137,0.014526724,-0.02663052,-0.07288937,-0.026020218,0.0061534657,0.16289769,-0.04501948,-0.002608819,-0.041429892,0.058223616,0.078537665,-0.12300092,-0.12221314,0.076842226,-0.07283481,-0.028092563,0.16820055,0.01058046,-0.066014856,-0.20466547,0.03377165,0.13117683,0.036649276,0.08747801,-0.00074950076,0.0072857398,-0.049686927,0.07812541,0.014868158,0.06694936
Adrien_Brody,0.032377597,0.00647085,0.19407281,0.18456535,0.11915641,0.15513268,0.10173846,-0.17955309,0.033788156,-0.056901526,-0.09904595,0.07380638,-0.07762718,-0.026819251,0.089224495,-0.02079345,0.023770675,0.07850731,-0.052203406,-0.08071978,0.028171554,0.036908083,-0.026102893,0.13945447,0.13628738,-0.07092932,-0.19439891,-0.07728618,-0.027548669,0.032145448,0.12590262,0.21011387,-0.15795706,0.043333706,0.08561888,-0.015941191,0.0045526503,-0.03712144,0.027001923,-0.06919302,0.17676838,0.021080319,0.038316052,-0.18137152,-0.023714209,-0.026550554,-0.008901874,-0.06626124,0.034422424,-0.10792679,0.15580918,-0.025247855,0.13691588,-0.059870344,0.06877564,0.030241521,0.022981621,0.0786644,0.04853964,-0.005159345,-0.012223874,0.08131259,-0.11952903,-0.1882124,0.13988066,0.08743873,0.06999906,-0.057148494,-0.15413345,0.17298403,0.004195328,0.15867856,-0.0077114208,0.032937724,-0.032165185,0.057500444,-0.013001401,-0.046079352,-0.022462033,0.0054804524,-0.0022049171,0.16552289,0.07463796,-0.012953215,0.08828206,-0.14458084,0.063519835,0.018738873,-0.21449634,0.031655677,0.0020323177,0.03481843,0.0833023,-0.0077777063,-0.08912064,0.039041337,0.07326883,-0.013634915,0.07610385,0.05313874,0.054501183,-0.0049866177,-0.03711408,0.10412277,-0.008947917,-0.06715331,0.030163407,-0.055856004,-0.009724864,0.068470165,-0.051603023,0.02571161,-0.0007556738,-0.083305426,0.08963917,-0.027483271,-0.15216903,0.031793557,-0.11099718,0.05169195,0.08126514,0.08265497,-0.037572928,-0.08877237,0.06541589,0.12528598,-0.007927886,-0.049701635
Adrien_Brody,0.0032833973,-0.027910024,-0.14798366,0.05174843,0.07074202,0.097510725,-0.02310705,-0.037816495,-0.036267936,0.14161874,0.09712723,0.13092734,0.032325048,-0.1025388,-0.083920605,0.04332313,0.034271702,0.16098697,0.118055396,0.04757247,0.1456931,-0.12986478,0.0859468,0.054241322,0.06239144,0.0886811,0.05562383,-0.25154528,0.02900846,0.093322404,0.043520138,0.041412447,0.05604433,-0.022893855,0.05015965,-0.000691814,-0.058669087,0.05550891,0.08647864,-0.08909463,-0.032570224,-0.042486794,-0.07245604,0.124756515,-0.14089476,-0.12864365,0.11128525,-0.050544508,-0.03513582,-0.09611267,0.09164992,0.023609199,-0.038184997,-0.045762323,0.03219985,0.07293633,0.097349286,0.048600774,-0.051216003,-0.025869815,-0.029442424,-0.19199613,0.20352302,-0.11659517,0.19629426,-0.15081683,-0.080120966,0.023109743,-0.0020948022,0.14528668,-0.037817374,0.11753145,-0.1467824,-0.101400316,-0.10336885,-0.046507813,0.0018011536,0.18097079,-0.056347016,-0.0008847574,-0.2285586,0.055943523,0.0390991,0.025181308,-0.05138644,-0.08041207,0.08513184,0.06515804,0.08947208,-0.11750285,-0.06518835,-0.0025356621,-0.0625167,0.024393369,0.06368754,-0.10386965,-0.0034054008,0.10109519,-0.023337714,-0.01171766,0.025718322,0.0015772525,-0.04260379,0.03505135,0.09663007,0.004623491,0.051137853,-0.03969313,0.063062474,-0.038503826,-0.16367222,0.029203393,0.007685875,-0.04443898,0.16279015,0.01480252,-0.012775517,-0.1604853,0.053800963,0.11842731,0.037692644,-0.026767192,-0.017593635,-0.033514198,-0.018383006,0.08799927,0.063007,0.095671326
